status,original_rtd_canonical_url,mintlify_canonical_url,mintlify_route,note
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanHellobar/Index.html,http://192.168.0.137:3000/ExtNitsanHellobar/Index,/ExtNitsanHellobar/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanHellobar/Installation/Index.html,http://192.168.0.137:3000/ExtNitsanHellobar/Installation/Index,/ExtNitsanHellobar/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanHellobar/Introduction/Index.html,http://192.168.0.137:3000/ExtNitsanHellobar/Introduction/Index,/ExtNitsanHellobar/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanHellobar/Support.html,http://192.168.0.137:3000/ExtNitsanHellobar/Support,/ExtNitsanHellobar/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanHellobar/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNitsanHellobar/UpdateVersion/Index,/ExtNitsanHellobar/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanMaintenance/BuyNow.html,http://192.168.0.137:3000/ExtNitsanMaintenance/BuyNow,/ExtNitsanMaintenance/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanMaintenance/Configuration/Index.html,http://192.168.0.137:3000/ExtNitsanMaintenance/Configuration/Index,/ExtNitsanMaintenance/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanMaintenance/Index.html,http://192.168.0.137:3000/ExtNitsanMaintenance/Index,/ExtNitsanMaintenance/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanMaintenance/Installation/Index.html,http://192.168.0.137:3000/ExtNitsanMaintenance/Installation/Index,/ExtNitsanMaintenance/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanMaintenance/Introduction/Index.html,http://192.168.0.137:3000/ExtNitsanMaintenance/Introduction/Index,/ExtNitsanMaintenance/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanMaintenance/Support.html,http://192.168.0.137:3000/ExtNitsanMaintenance/Support,/ExtNitsanMaintenance/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNitsanMaintenance/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNitsanMaintenance/UpdateVersion/Index,/ExtNitsanMaintenance/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllChat/BuyNow.html,http://192.168.0.137:3000/ExtNsAllChat/BuyNow,/ExtNsAllChat/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllChat/Configuration/Index.html,http://192.168.0.137:3000/ExtNsAllChat/Configuration/Index,/ExtNsAllChat/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllChat/Index.html,http://192.168.0.137:3000/ExtNsAllChat/Index,/ExtNsAllChat/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllChat/Installation/Index.html,http://192.168.0.137:3000/ExtNsAllChat/Installation/Index,/ExtNsAllChat/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllChat/Introduction/Index.html,http://192.168.0.137:3000/ExtNsAllChat/Introduction/Index,/ExtNsAllChat/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllChat/Support.html,http://192.168.0.137:3000/ExtNsAllChat/Support,/ExtNsAllChat/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllChat/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsAllChat/UpdateVersion/Index,/ExtNsAllChat/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllLightbox/BuyNow.html,http://192.168.0.137:3000/ExtNsAllLightbox/BuyNow,/ExtNsAllLightbox/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllLightbox/Configuration/Index.html,http://192.168.0.137:3000/ExtNsAllLightbox/Configuration/Index,/ExtNsAllLightbox/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllLightbox/Index.html,http://192.168.0.137:3000/ExtNsAllLightbox/Index,/ExtNsAllLightbox/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllLightbox/Installation/Index.html,http://192.168.0.137:3000/ExtNsAllLightbox/Installation/Index,/ExtNsAllLightbox/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllLightbox/Introduction/Index.html,http://192.168.0.137:3000/ExtNsAllLightbox/Introduction/Index,/ExtNsAllLightbox/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllLightbox/Support.html,http://192.168.0.137:3000/ExtNsAllLightbox/Support,/ExtNsAllLightbox/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllLightbox/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsAllLightbox/UpdateVersion/Index,/ExtNsAllLightbox/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllSliders/BuyNow.html,http://192.168.0.137:3000/ExtNsAllSliders/BuyNow,/ExtNsAllSliders/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllSliders/Configuration/Index.html,http://192.168.0.137:3000/ExtNsAllSliders/Configuration/Index,/ExtNsAllSliders/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllSliders/Index.html,http://192.168.0.137:3000/ExtNsAllSliders/Index,/ExtNsAllSliders/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllSliders/Installation/Index.html,http://192.168.0.137:3000/ExtNsAllSliders/Installation/Index,/ExtNsAllSliders/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllSliders/Introduction/Index.html,http://192.168.0.137:3000/ExtNsAllSliders/Introduction/Index,/ExtNsAllSliders/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllSliders/Support.html,http://192.168.0.137:3000/ExtNsAllSliders/Support,/ExtNsAllSliders/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsAllSliders/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsAllSliders/UpdateVersion/Index,/ExtNsAllSliders/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/BuyNow.html,http://192.168.0.137:3000/ExtNsBackup/BuyNow,/ExtNsBackup/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/ConnectClouds/Index.html,http://192.168.0.137:3000/ExtNsBackup/ConnectClouds/Index,/ExtNsBackup/ConnectClouds/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/DownloadsLogsHistory/Index.html,http://192.168.0.137:3000/ExtNsBackup/DownloadsLogsHistory/Index,/ExtNsBackup/DownloadsLogsHistory/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/GlobalSettings/Index.html,http://192.168.0.137:3000/ExtNsBackup/GlobalSettings/Index,/ExtNsBackup/GlobalSettings/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/Index.html,http://192.168.0.137:3000/ExtNsBackup/Index,/ExtNsBackup/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/Installation/Index.html,http://192.168.0.137:3000/ExtNsBackup/Installation/Index,/ExtNsBackup/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/Introduction/Index.html,http://192.168.0.137:3000/ExtNsBackup/Introduction/Index,/ExtNsBackup/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/ScheduleBackup/Index.html,http://192.168.0.137:3000/ExtNsBackup/ScheduleBackup/Index,/ExtNsBackup/ScheduleBackup/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/StartOneClickBackup/Index.html,http://192.168.0.137:3000/ExtNsBackup/StartOneClickBackup/Index,/ExtNsBackup/StartOneClickBackup/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/Support.html,http://192.168.0.137:3000/ExtNsBackup/Support,/ExtNsBackup/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/SystemRequirement/Index.html,http://192.168.0.137:3000/ExtNsBackup/SystemRequirement/Index,/ExtNsBackup/SystemRequirement/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsBackup/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsBackup/UpdateVersion/Index,/ExtNsBackup/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCacheWebhook/Configuration/Index.html,http://192.168.0.137:3000/ExtNsCacheWebhook/Configuration/Index,/ExtNsCacheWebhook/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCacheWebhook/Index.html,http://192.168.0.137:3000/ExtNsCacheWebhook/Index,/ExtNsCacheWebhook/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCacheWebhook/Installation/Index.html,http://192.168.0.137:3000/ExtNsCacheWebhook/Installation/Index,/ExtNsCacheWebhook/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCacheWebhook/Introduction/Index.html,http://192.168.0.137:3000/ExtNsCacheWebhook/Introduction/Index,/ExtNsCacheWebhook/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCacheWebhook/Support.html,http://192.168.0.137:3000/ExtNsCacheWebhook/Support,/ExtNsCacheWebhook/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCacheWebhook/Usage/Index.html,http://192.168.0.137:3000/ExtNsCacheWebhook/Usage/Index,/ExtNsCacheWebhook/Usage/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCloudflare/BuyNow.html,http://192.168.0.137:3000/ExtNsCloudflare/BuyNow,/ExtNsCloudflare/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCloudflare/Configuration/Index.html,http://192.168.0.137:3000/ExtNsCloudflare/Configuration/Index,/ExtNsCloudflare/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCloudflare/Index.html,http://192.168.0.137:3000/ExtNsCloudflare/Index,/ExtNsCloudflare/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCloudflare/Installation/Index.html,http://192.168.0.137:3000/ExtNsCloudflare/Installation/Index,/ExtNsCloudflare/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCloudflare/Introduction/Index.html,http://192.168.0.137:3000/ExtNsCloudflare/Introduction/Index,/ExtNsCloudflare/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCloudflare/Support.html,http://192.168.0.137:3000/ExtNsCloudflare/Support,/ExtNsCloudflare/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCloudflare/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsCloudflare/UpdateVersion/Index,/ExtNsCloudflare/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsComments/BuyNow.html,http://192.168.0.137:3000/ExtNsComments/BuyNow,/ExtNsComments/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsComments/CommentModeration/Index.html,http://192.168.0.137:3000/ExtNsComments/CommentModeration/Index,/ExtNsComments/CommentModeration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsComments/CommentOnAllPages.html,http://192.168.0.137:3000/ExtNsComments/CommentOnAllPages,/ExtNsComments/CommentOnAllPages,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsComments/CommentPluginSettings/Index.html,http://192.168.0.137:3000/ExtNsComments/CommentPluginSettings/Index,/ExtNsComments/CommentPluginSettings/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsComments/GlobalConfiguration/Index.html,http://192.168.0.137:3000/ExtNsComments/GlobalConfiguration/Index,/ExtNsComments/GlobalConfiguration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsComments/Index.html,http://192.168.0.137:3000/ExtNsComments/Index,/ExtNsComments/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsComments/Installation/Index.html,http://192.168.0.137:3000/ExtNsComments/Installation/Index,/ExtNsComments/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsComments/Introduction/Index.html,http://192.168.0.137:3000/ExtNsComments/Introduction/Index,/ExtNsComments/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsComments/Support.html,http://192.168.0.137:3000/ExtNsComments/Support,/ExtNsComments/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsComments/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsComments/UpdateVersion/Index,/ExtNsComments/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookieYes/BuyNow.html,http://192.168.0.137:3000/ExtNsCookieYes/BuyNow,/ExtNsCookieYes/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookieYes/Configuration/Index.html,http://192.168.0.137:3000/ExtNsCookieYes/Configuration/Index,/ExtNsCookieYes/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookieYes/Index.html,http://192.168.0.137:3000/ExtNsCookieYes/Index,/ExtNsCookieYes/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookieYes/Installation/Index.html,http://192.168.0.137:3000/ExtNsCookieYes/Installation/Index,/ExtNsCookieYes/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookieYes/Introduction/Index.html,http://192.168.0.137:3000/ExtNsCookieYes/Introduction/Index,/ExtNsCookieYes/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookieYes/Support.html,http://192.168.0.137:3000/ExtNsCookieYes/Support,/ExtNsCookieYes/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookieYes/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsCookieYes/UpdateVersion/Index,/ExtNsCookieYes/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiebot/BuyNow.html,http://192.168.0.137:3000/ExtNsCookiebot/BuyNow,/ExtNsCookiebot/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiebot/Configuration/Index.html,http://192.168.0.137:3000/ExtNsCookiebot/Configuration/Index,/ExtNsCookiebot/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiebot/Index.html,http://192.168.0.137:3000/ExtNsCookiebot/Index,/ExtNsCookiebot/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiebot/Installation/Index.html,http://192.168.0.137:3000/ExtNsCookiebot/Installation/Index,/ExtNsCookiebot/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiebot/Introduction/Index.html,http://192.168.0.137:3000/ExtNsCookiebot/Introduction/Index,/ExtNsCookiebot/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiebot/Support.html,http://192.168.0.137:3000/ExtNsCookiebot/Support,/ExtNsCookiebot/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiebot/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsCookiebot/UpdateVersion/Index,/ExtNsCookiebot/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiesHint/BuyNow.html,http://192.168.0.137:3000/ExtNsCookiesHint/BuyNow,/ExtNsCookiesHint/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiesHint/Configuration/ConfigureCookiesHintPlugin/Index.html,http://192.168.0.137:3000/ExtNsCookiesHint/Configuration/ConfigureCookiesHintPlugin/Index,/ExtNsCookiesHint/Configuration/ConfigureCookiesHintPlugin/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiesHint/Configuration/Index.html,http://192.168.0.137:3000/ExtNsCookiesHint/Configuration/Index,/ExtNsCookiesHint/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiesHint/Index.html,http://192.168.0.137:3000/ExtNsCookiesHint/Index,/ExtNsCookiesHint/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiesHint/Installation/Index.html,http://192.168.0.137:3000/ExtNsCookiesHint/Installation/Index,/ExtNsCookiesHint/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiesHint/Introduction/Index.html,http://192.168.0.137:3000/ExtNsCookiesHint/Introduction/Index,/ExtNsCookiesHint/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiesHint/Support.html,http://192.168.0.137:3000/ExtNsCookiesHint/Support,/ExtNsCookiesHint/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsCookiesHint/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsCookiesHint/UpdateVersion/Index,/ExtNsCookiesHint/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsDisqusComment/BuyNow.html,http://192.168.0.137:3000/ExtNsDisqusComment/BuyNow,/ExtNsDisqusComment/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsDisqusComment/Configuration/Index.html,http://192.168.0.137:3000/ExtNsDisqusComment/Configuration/Index,/ExtNsDisqusComment/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsDisqusComment/Index.html,http://192.168.0.137:3000/ExtNsDisqusComment/Index,/ExtNsDisqusComment/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsDisqusComment/Installation/Index.html,http://192.168.0.137:3000/ExtNsDisqusComment/Installation/Index,/ExtNsDisqusComment/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsDisqusComment/Introduction/Index.html,http://192.168.0.137:3000/ExtNsDisqusComment/Introduction/Index,/ExtNsDisqusComment/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsDisqusComment/Support.html,http://192.168.0.137:3000/ExtNsDisqusComment/Support,/ExtNsDisqusComment/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsDisqusComment/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsDisqusComment/UpdateVersion/Index,/ExtNsDisqusComment/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsEvent/BuyNow.html,http://192.168.0.137:3000/ExtNsEvent/BuyNow,/ExtNsEvent/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsEvent/Configuration/AddEventPlugin/Index.html,http://192.168.0.137:3000/ExtNsEvent/Configuration/AddEventPlugin/Index,/ExtNsEvent/Configuration/AddEventPlugin/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsEvent/Configuration/AddEvents/Index.html,http://192.168.0.137:3000/ExtNsEvent/Configuration/AddEvents/Index,/ExtNsEvent/Configuration/AddEvents/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsEvent/Configuration/Index.html,http://192.168.0.137:3000/ExtNsEvent/Configuration/Index,/ExtNsEvent/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsEvent/GlobalConfiguration/Index.html,http://192.168.0.137:3000/ExtNsEvent/GlobalConfiguration/Index,/ExtNsEvent/GlobalConfiguration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsEvent/Index.html,http://192.168.0.137:3000/ExtNsEvent/Index,/ExtNsEvent/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsEvent/Installation/Index.html,http://192.168.0.137:3000/ExtNsEvent/Installation/Index,/ExtNsEvent/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsEvent/Introduction/Index.html,http://192.168.0.137:3000/ExtNsEvent/Introduction/Index,/ExtNsEvent/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsEvent/Support.html,http://192.168.0.137:3000/ExtNsEvent/Support,/ExtNsEvent/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsEvent/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsEvent/UpdateVersion/Index,/ExtNsEvent/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsExtCompatibility/ActionResults/Index.html,http://192.168.0.137:3000/ExtNsExtCompatibility/ActionResults/Index,/ExtNsExtCompatibility/ActionResults/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsExtCompatibility/BuyNow.html,http://192.168.0.137:3000/ExtNsExtCompatibility/BuyNow,/ExtNsExtCompatibility/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsExtCompatibility/Configuration/Index.html,http://192.168.0.137:3000/ExtNsExtCompatibility/Configuration/Index,/ExtNsExtCompatibility/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsExtCompatibility/Index.html,http://192.168.0.137:3000/ExtNsExtCompatibility/Index,/ExtNsExtCompatibility/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsExtCompatibility/Installation/Index.html,http://192.168.0.137:3000/ExtNsExtCompatibility/Installation/Index,/ExtNsExtCompatibility/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsExtCompatibility/Introduction/Index.html,http://192.168.0.137:3000/ExtNsExtCompatibility/Introduction/Index,/ExtNsExtCompatibility/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsExtCompatibility/Support.html,http://192.168.0.137:3000/ExtNsExtCompatibility/Support,/ExtNsExtCompatibility/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsExtCompatibility/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsExtCompatibility/UpdateVersion/Index,/ExtNsExtCompatibility/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFAQ/BuyNow.html,http://192.168.0.137:3000/ExtNsFAQ/BuyNow,/ExtNsFAQ/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFAQ/FAQModeration/Index.html,http://192.168.0.137:3000/ExtNsFAQ/FAQModeration/Index,/ExtNsFAQ/FAQModeration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFAQ/FAQPlugin/Index.html,http://192.168.0.137:3000/ExtNsFAQ/FAQPlugin/Index,/ExtNsFAQ/FAQPlugin/Index,"Same route structure, RTD prefix removed, .html removed"
